order_id,order_date,region,product,category,quantity,unit_price,revenue,customer_id
793,2024-08-12,East,Gadget,Hardware,3,69.77,209.31,1059
794,2024-02-13,East,Thingamajig,Accessories,12,100.08,1200.96,1116
795,2024-02-17,North,Gizmo,Electronics,4,177.42,709.68,1133
796,2025-10-10,West,Gizmo,Electronics,19,138.37,2629.03,1044
797,2025-01-20,East,Gizmo,Electronics,19,165.07,3136.33,1019
798,2025-06-13,North,Gadget,Hardware,17,104.43,1775.31,1088
799,2025-05-13,East,Thingamajig,Accessories,1,127.95,127.95,1035
800,2025-03-26,North,Widget,Hardware,17,162.65,2765.05,1054
801,2024-06-02,North,Gizmo,Electronics,20,180.74,3614.8,1030
802,2025-11-07,North,Gizmo,Electronics,4,122.97,491.88,1122
803,2025-05-05,North,Gadget,Hardware,14,10.5,147.0,1011
804,2024-05-10,East,Gadget,Hardware,5,159.24,796.2,1010
805,2025-08-09,North,Gadget,Hardware,9,231.0,2079.0,1132
806,2025-02-19,East,Thingamajig,Accessories,1,220.23,220.23,1186
807,2025-11-08,West,Widget,Hardware,7,115.05,805.35,1120
808,2025-05-08,North,Doohickey,Electronics,20,39.96,799.2,1149
809,2024-07-05,East,Thingamajig,Accessories,9,46.09,414.81,1175
810,2024-12-16,West,Thingamajig,Accessories,19,21.87,415.53,1096
811,2025-01-29,North,Widget,Hardware,7,133.06,931.42,1129
812,2025-12-01,South,Gadget,Hardware,20,28.59,571.8,1121
813,2025-09-21,East,Thingamajig,Accessories,17,189.33,3218.61,1023
814,2025-05-08,East,Thingamajig,Accessories,18,207.74,3739.32,1198
815,2025-11-25,East,Thingamajig,Accessories,14,95.74,1340.36,1011
816,2025-12-15,South,Gadget,Hardware,16,198.44,3175.04,1097
817,2024-12-24,East,Thingamajig,Accessories,4,109.24,436.96,1065
818,2025-05-03,East,Widget,Hardware,10,151.58,1515.8,1139
819,2025-02-22,North,Widget,Hardware,1,146.61,146.61,1030
820,2025-06-16,North,Gadget,Hardware,11,105.17,1156.87,1027
821,2024-06-07,South,Thingamajig,Accessories,9,69.02,621.18,1137
822,2025-03-09,East,Thingamajig,Accessories,9,247.99,2231.91,1101
823,2024-07-27,South,Thingamajig,Accessories,16,48.79,780.64,1143
824,2025-07-22,South,Gizmo,Electronics,19,89.37,1698.03,1180
825,2025-02-11,East,Widget,Hardware,8,114.42,915.36,1179
826,2024-06-14,North,Thingamajig,Accessories,13,197.59,2568.67,1140
827,2025-09-20,East,Widget,Hardware,6,100.33,601.98,1162
828,2024-01-06,West,Gadget,Hardware,16,231.84,3709.44,1111
829,2024-03-31,North,Gadget,Hardware,12,24.61,295.32,1009
830,2025-01-28,West,Doohickey,Electronics,20,165.76,3315.2,1073
831,2025-12-29,West,Widget,Hardware,6,161.87,971.22,1112
832,2024-01-11,North,Thingamajig,Accessories,10,52.71,527.1,1153
833,2025-06-06,South,Gadget,Hardware,20,46.52,930.4,1009
834,2025-01-03,North,Widget,Hardware,6,26.28,157.68,1070
835,2025-02-13,South,Doohickey,Electronics,13,148.59,1931.67,1132
836,2024-01-16,East,Widget,Hardware,3,139.65,418.95,1185
837,2025-07-26,West,Gizmo,Electronics,12,241.01,2892.12,1070
838,2024-08-19,East,Gadget,Hardware,15,232.78,3491.7,1147
839,2024-01-05,North,Doohickey,Electronics,17,31.08,528.36,1018
840,2025-05-30,North,Widget,Hardware,17,239.39,4069.63,1137
841,2025-08-11,North,Doohickey,Electronics,13,142.98,1858.74,1197
842,2024-09-06,East,Doohickey,Electronics,15,224.65,3369.75,1007
843,2025-05-08,North,Widget,Hardware,13,160.25,2083.25,1056
844,2025-11-24,East,Gizmo,Electronics,14,239.08,3347.12,1132
845,2025-07-02,North,Gizmo,Electronics,8,75.39,603.12,1102
846,2025-11-20,East,Gizmo,Electronics,3,140.87,422.61,1045
847,2025-05-02,South,Gadget,Hardware,19,70.92,1347.48,1191
848,2025-11-30,West,Gadget,Hardware,16,185.59,2969.44,1060
849,2024-09-04,West,Gadget,Hardware,8,54.68,437.44,1063
850,2025-09-25,South,Widget,Hardware,4,230.45,921.8,1173
851,2025-11-10,South,Widget,Hardware,18,239.71,4314.78,1123
852,2025-01-15,East,Doohickey,Electronics,19,217.85,4139.15,1125
853,2024-07-06,West,Thingamajig,Accessories,9,102.48,922.32,1192
854,2025-08-13,North,Thingamajig,Accessories,14,122.19,1710.66,1138
855,2024-02-03,South,Doohickey,Electronics,6,117.01,702.06,1030
856,2025-12-16,South,Gizmo,Electronics,1,7.9,7.9,1053
857,2025-01-23,East,Gizmo,Electronics,12,155.13,1861.56,1066
858,2024-07-10,South,Gadget,Hardware,9,120.48,1084.32,1156
859,2024-12-17,South,Doohickey,Electronics,14,56.58,792.12,1179
860,2025-01-16,South,Doohickey,Electronics,9,115.43,1038.87,1146
861,2024-05-14,West,Gadget,Hardware,4,181.6,726.4,1060
862,2025-07-22,South,Doohickey,Electronics,7,40.73,285.11,1189
863,2024-06-02,South,Widget,Hardware,6,108.27,649.62,1034
864,2025-10-07,South,Gizmo,Electronics,16,78.51,1256.16,1143
865,2025-08-04,North,Widget,Hardware,6,19.71,118.26,1065
866,2025-05-02,West,Widget,Hardware,15,187.43,2811.45,1066
867,2025-01-04,South,Thingamajig,Accessories,9,89.31,803.79,1105
868,2024-05-04,South,Thingamajig,Accessories,7,146.33,1024.31,1166
869,2025-10-26,South,Gizmo,Electronics,12,84.65,1015.8,1130
870,2025-05-14,East,Doohickey,Electronics,3,98.36,295.08,1073
871,2025-04-19,East,Gadget,Hardware,6,161.94,971.64,1086
872,2025-03-07,East,Thingamajig,Accessories,13,212.98,2768.74,1018
873,2024-03-22,North,Gadget,Hardware,11,82.64,909.04,1074
874,2025-12-28,North,Doohickey,Electronics,9,222.48,2002.32,1199
875,2025-01-06,East,Thingamajig,Accessories,15,106.43,1596.45,1047
876,2024-01-24,North,Gadget,Hardware,9,235.41,2118.69,1179
877,2024-03-22,North,Doohickey,Electronics,4,28.41,113.64,1121
878,2025-07-15,North,Doohickey,Electronics,17,192.42,3271.14,1021
879,2024-04-16,North,Gadget,Hardware,3,165.43,496.29,1099
880,2024-11-12,North,Gizmo,Electronics,15,158.49,2377.35,1033
881,2025-06-23,West,Widget,Hardware,2,167.57,335.14,1083
882,2025-05-02,South,Thingamajig,Accessories,9,139.39,1254.51,1034
883,2025-12-15,South,Thingamajig,Accessories,20,116.85,2337.0,1191
884,2025-10-13,West,Doohickey,Electronics,17,161.75,2749.75,1136
885,2024-11-13,West,Doohickey,Electronics,18,60.65,1091.7,1022
886,2025-03-28,South,Doohickey,Electronics,9,43.15,388.35,1002
887,2024-01-01,South,Gadget,Hardware,12,75.26,903.12,1136
888,2024-01-09,East,Doohickey,Electronics,16,78.4,1254.4,1196
889,2025-03-16,East,Thingamajig,Accessories,8,200.21,1601.68,1140
890,2025-01-17,North,Thingamajig,Accessories,14,101.71,1423.94,1041
891,2025-10-23,South,Doohickey,Electronics,8,69.43,555.44,1108
892,2025-10-02,North,Thingamajig,Accessories,9,74.75,672.75,1190
893,2025-06-28,West,Doohickey,Electronics,7,214.1,1498.7,1046
894,2024-05-19,North,Doohickey,Electronics,20,115.93,2318.6,1179
895,2025-09-29,South,Gizmo,Electronics,1,42.28,42.28,1136
896,2024-01-23,North,Widget,Hardware,10,70.95,709.5,1183
897,2025-03-24,East,Gadget,Hardware,3,41.92,125.76,1126
898,2024-08-10,South,Gizmo,Electronics,16,249.5,3992.0,1118
899,2025-12-14,East,Gizmo,Electronics,3,211.67,635.01,1037
900,2024-02-27,North,Doohickey,Electronics,3,138.08,414.24,1046
901,2024-07-15,West,Gizmo,Electronics,13,207.92,2702.96,1031
902,2024-09-11,South,Doohickey,Electronics,8,185.72,1485.76,1008
903,2024-07-22,South,Widget,Hardware,17,168.17,2858.89,1053
904,2025-04-29,South,Gizmo,Electronics,11,43.86,482.46,1186
905,2024-02-13,East,Thingamajig,Accessories,17,34.92,593.64,1123
906,2025-10-15,North,Gizmo,Electronics,2,216.6,433.2,1055
907,2024-04-25,North,Doohickey,Electronics,11,8.69,95.59,1070
908,2025-08-21,North,Gadget,Hardware,1,242.36,242.36,1148
909,2025-12-08,South,Thingamajig,Accessories,5,95.99,479.95,1022
910,2024-09-11,North,Widget,Hardware,20,87.91,1758.2,1194
911,2025-10-02,North,Gizmo,Electronics,5,176.83,884.15,1027
912,2024-05-08,South,Gizmo,Electronics,18,198.2,3567.6,1193
913,2024-12-21,West,Doohickey,Electronics,7,10.23,71.61,1096
914,2025-01-01,East,Gizmo,Electronics,2,123.9,247.8,1112
915,2025-07-26,North,Doohickey,Electronics,7,143.84,1006.88,1139
916,2024-12-22,South,Doohickey,Electronics,9,217.58,1958.22,1153
917,2025-07-21,North,Thingamajig,Accessories,5,115.1,575.5,1067
918,2025-07-08,South,Widget,Hardware,17,97.87,1663.79,1047
919,2024-01-20,East,Gizmo,Electronics,20,63.5,1270.0,1184
920,2024-03-05,East,Thingamajig,Accessories,13,51.52,669.76,1174
921,2025-05-24,East,Gadget,Hardware,20,74.37,1487.4,1104
922,2025-10-18,South,Widget,Hardware,17,166.43,2829.31,1011
923,2024-05-12,North,Widget,Hardware,7,31.23,218.61,1049
924,2024-04-11,North,Doohickey,Electronics,16,133.83,2141.28,1179
925,2025-08-27,North,Gizmo,Electronics,8,153.46,1227.68,1018
926,2024-01-14,West,Gadget,Hardware,16,232.46,3719.36,1020
927,2025-04-24,West,Widget,Hardware,12,141.71,1700.52,1106
928,2025-01-12,East,Widget,Hardware,20,70.12,1402.4,1010
929,2024-03-13,West,Widget,Hardware,7,240.34,1682.38,1024
930,2024-04-13,East,Thingamajig,Accessories,13,51.42,668.46,1134
931,2025-11-03,North,Gadget,Hardware,18,188.55,3393.9,1106
932,2024-04-18,East,Thingamajig,Accessories,12,170.25,2043.0,1179
933,2025-11-12,South,Widget,Hardware,6,199.15,1194.9,1140
934,2025-02-15,South,Gadget,Hardware,18,249.62,4493.16,1113
935,2024-12-26,West,Thingamajig,Accessories,11,211.99,2331.89,1105
936,2025-10-10,South,Gizmo,Electronics,20,63.98,1279.6,1139
937,2024-08-07,South,Thingamajig,Accessories,9,93.2,838.8,1115
938,2025-04-03,West,Widget,Hardware,2,245.82,491.64,1152
939,2024-01-17,South,Gizmo,Electronics,1,78.58,78.58,1056
940,2024-08-07,West,Widget,Hardware,9,230.18,2071.62,1130
941,2025-07-23,East,Thingamajig,Accessories,5,28.1,140.5,1117
942,2024-12-30,North,Gizmo,Electronics,12,222.96,2675.52,1063
943,2024-08-26,North,Gizmo,Electronics,3,144.77,434.31,1145
944,2024-08-10,East,Gizmo,Electronics,16,47.36,757.76,1176
945,2025-12-20,East,Widget,Hardware,20,162.35,3247.0,1009
946,2025-08-13,South,Widget,Hardware,11,90.24,992.64,1111
947,2025-03-02,West,Widget,Hardware,8,188.18,1505.44,1154
948,2024-01-12,East,Doohickey,Electronics,2,79.67,159.34,1010
949,2024-11-22,South,Gadget,Hardware,11,128.09,1408.99,1056
950,2024-06-05,North,Doohickey,Electronics,15,189.45,2841.75,1147
951,2025-05-31,North,Doohickey,Electronics,10,197.66,1976.6,1037
952,2024-05-15,South,Doohickey,Electronics,19,187.6,3564.4,1140
953,2025-02-12,North,Doohickey,Electronics,17,111.45,1894.65,1178
954,2024-05-13,East,Doohickey,Electronics,18,53.54,963.72,1101
955,2025-10-29,East,Thingamajig,Accessories,20,249.28,4985.6,1134
956,2024-09-09,North,Gizmo,Electronics,14,84.24,1179.36,1147
957,2024-04-01,North,Doohickey,Electronics,14,94.49,1322.86,1048
958,2024-11-24,South,Widget,Hardware,10,46.47,464.7,1089
959,2025-09-23,West,Doohickey,Electronics,20,40.73,814.6,1011
960,2024-08-27,North,Gizmo,Electronics,5,190.64,953.2,1021
961,2024-04-25,East,Gadget,Hardware,20,232.05,4641.0,1073
962,2024-01-15,South,Widget,Hardware,10,115.27,1152.7,1005
963,2024-12-05,North,Thingamajig,Accessories,7,54.93,384.51,1133
964,2024-09-21,South,Thingamajig,Accessories,5,175.29,876.45,1171
965,2024-01-19,South,Thingamajig,Accessories,2,67.59,135.18,1015
966,2024-10-17,North,Thingamajig,Accessories,9,18.01,162.09,1167
967,2024-01-09,North,Gizmo,Electronics,12,216.75,2601.0,1004
968,2024-10-26,West,Doohickey,Electronics,8,245.05,1960.4,1130
969,2025-12-27,North,Gizmo,Electronics,16,217.36,3477.76,1136
970,2024-03-31,North,Thingamajig,Accessories,15,142.37,2135.55,1182
971,2024-01-23,North,Thingamajig,Accessories,10,86.72,867.2,1100
972,2024-06-09,North,Gizmo,Electronics,12,158.18,1898.16,1060
973,2025-05-28,North,Widget,Hardware,9,220.28,1982.52,1007
974,2025-07-22,West,Gadget,Hardware,5,88.74,443.7,1100
975,2025-11-03,North,Doohickey,Electronics,17,240.35,4085.95,1156
976,2025-10-02,East,Doohickey,Electronics,8,145.36,1162.88,1109
977,2024-11-15,West,Gizmo,Electronics,15,137.85,2067.75,1052
978,2025-10-30,North,Thingamajig,Accessories,7,216.33,1514.31,1079
979,2025-12-06,East,Thingamajig,Accessories,5,110.37,551.85,1197
980,2024-05-28,East,Thingamajig,Accessories,6,82.79,496.74,1142
981,2025-06-29,West,Widget,Hardware,6,82.81,496.86,1037
982,2024-01-31,East,Doohickey,Electronics,14,79.32,1110.48,1190
983,2025-10-14,West,Gizmo,Electronics,5,195.88,979.4,1027
984,2024-05-14,North,Thingamajig,Accessories,20,70.38,1407.6,1145
985,2025-09-19,North,Gadget,Hardware,8,173.41,1387.28,1091
986,2024-03-22,East,Doohickey,Electronics,5,128.07,640.35,1154
987,2025-04-25,East,Gizmo,Electronics,6,213.77,1282.62,1125
988,2025-04-30,North,Gadget,Hardware,8,12.9,103.2,1195
989,2024-01-16,West,Doohickey,Electronics,8,186.88,1495.04,1051
990,2024-07-28,North,Doohickey,Electronics,20,125.04,2500.8,1083
991,2025-04-13,West,Doohickey,Electronics,13,195.17,2537.21,1155
992,2025-01-24,East,Doohickey,Electronics,20,235.09,4701.8,1146
993,2025-08-31,South,Widget,Hardware,17,31.78,540.26,1116
994,2024-02-13,West,Gadget,Hardware,17,136.78,2325.26,1188
995,2024-02-10,East,Thingamajig,Accessories,2,51.51,103.02,1112
996,2025-02-11,West,Gizmo,Electronics,15,45.79,686.85,1075
997,2025-09-19,West,Thingamajig,Accessories,5,118.58,592.9,1165
998,2025-04-07,North,Thingamajig,Accessories,4,49.04,196.16,1149
999,2025-12-13,South,Doohickey,Electronics,14,84.25,1179.5,1006
1000,2024-07-02,South,Gadget,Hardware,15,27.09,406.35,1082
1001,2025-12-09,East,Gadget,Hardware,4,27.34,109.36,1180
1002,2025-04-05,East,Widget,Hardware,17,178.28,3030.76,1186
1003,2025-06-07,East,Gadget,Hardware,13,139.83,1817.79,1011
1004,2024-06-23,West,Thingamajig,Accessories,5,44.72,223.6,1037
1005,2024-07-02,East,Widget,Hardware,14,80.48,1126.72,1186
1006,2025-04-01,North,Gadget,Hardware,4,225.14,900.56,1051
1007,2024-01-04,East,Gizmo,Electronics,1,117.37,117.37,1127
1008,2025-07-10,West,Thingamajig,Accessories,16,63.28,1012.48,1150
1009,2025-11-06,South,Doohickey,Electronics,15,24.45,366.75,1153
1010,2024-01-07,North,Thingamajig,Accessories,9,156.84,1411.56,1142
1011,2024-07-31,North,Gadget,Hardware,2,165.05,330.1,1009
1012,2024-05-28,West,Thingamajig,Accessories,20,78.12,1562.4,1022
1013,2024-02-20,North,Gadget,Hardware,6,169.66,1017.96,1156
1014,2025-11-07,East,Thingamajig,Accessories,19,197.89,3759.91,1045
1015,2025-04-11,East,Gizmo,Electronics,2,27.82,55.64,1076
1016,2024-11-26,South,Doohickey,Electronics,3,190.82,572.46,1140
1017,2024-03-07,North,Gadget,Hardware,4,175.18,700.72,1070
1018,2024-12-03,South,Thingamajig,Accessories,7,175.48,1228.36,1156
1019,2024-02-29,North,Thingamajig,Accessories,3,123.5,370.5,1176
1020,2025-09-11,West,Gizmo,Electronics,14,154.17,2158.38,1081
1021,2024-09-22,South,Thingamajig,Accessories,12,232.14,2785.68,1157
1022,2025-07-30,South,Doohickey,Electronics,16,202.96,3247.36,1156
1023,2024-08-26,East,Gadget,Hardware,1,33.96,33.96,1119
1024,2025-10-02,East,Gadget,Hardware,20,249.75,4995.0,1105
1025,2024-02-16,South,Thingamajig,Accessories,7,7.77,54.39,1051
1026,2025-12-07,North,Widget,Hardware,10,78.57,785.7,1140
1027,2024-11-27,East,Widget,Hardware,11,88.63,974.93,1185
1028,2025-08-05,East,Widget,Hardware,6,52.53,315.18,1086
1029,2025-11-19,South,Doohickey,Electronics,2,163.18,326.36,1123
1030,2024-06-08,East,Thingamajig,Accessories,11,118.31,1301.41,1105
1031,2024-02-27,West,Gizmo,Electronics,19,182.62,3469.78,1080
1032,2025-07-22,South,Gadget,Hardware,19,172.95,3286.05,1090
1033,2024-03-08,West,Gizmo,Electronics,1,88.09,88.09,1096
1034,2025-10-03,South,Gadget,Hardware,19,153.39,2914.41,1047
1035,2025-09-01,North,Gizmo,Electronics,11,178.91,1968.01,1069
1036,2025-02-27,North,Gadget,Hardware,12,115.72,1388.64,1077
1037,2024-08-09,South,Gadget,Hardware,4,96.68,386.72,1009
1038,2024-07-25,West,Doohickey,Electronics,17,11.11,188.87,1123
1039,2025-05-27,North,Gizmo,Electronics,16,184.45,2951.2,1134
1040,2024-11-13,East,Gadget,Hardware,4,206.42,825.68,1132
1041,2025-11-23,West,Gadget,Hardware,2,117.55,235.1,1182
1042,2025-06-18,North,Gizmo,Electronics,2,173.33,346.66,1152
1043,2024-03-30,South,Widget,Hardware,4,132.54,530.16,1168
1044,2024-11-15,North,Gizmo,Electronics,7,83.62,585.34,1049
1045,2024-10-20,North,Gizmo,Electronics,15,169.43,2541.45,1069
1046,2024-06-01,North,Widget,Hardware,1,239.78,239.78,1143
1047,2025-06-10,North,Thingamajig,Accessories,12,139.59,1675.08,1069
1048,2024-05-24,West,Gizmo,Electronics,19,64.98,1234.62,1018
1049,2024-11-14,East,Gizmo,Electronics,18,113.69,2046.42,1033
1050,2024-01-30,South,Widget,Hardware,4,98.98,395.92,1022
1051,2025-03-12,South,Thingamajig,Accessories,19,159.22,3025.18,1176
1052,2025-12-17,South,Gizmo,Electronics,10,86.42,864.2,1050
1053,2025-12-31,East,Thingamajig,Accessories,3,243.55,730.65,1193
1054,2025-04-21,East,Widget,Hardware,15,28.83,432.45,1079
1055,2025-12-01,East,Doohickey,Electronics,16,61.77,988.32,1057
1056,2024-05-27,West,Thingamajig,Accessories,9,228.65,2057.85,1100
1057,2024-07-06,East,Gizmo,Electronics,11,116.05,1276.55,1007
1058,2024-03-07,South,Gizmo,Electronics,16,118.0,1888.0,1043
1059,2024-10-16,East,Thingamajig,Accessories,19,36.21,687.99,1026
1060,2025-02-19,West,Widget,Hardware,11,141.26,1553.86,1018
1061,2024-11-05,South,Doohickey,Electronics,19,106.29,2019.51,1158
1062,2024-09-06,South,Doohickey,Electronics,13,21.18,275.34,1053
1063,2025-12-11,East,Doohickey,Electronics,19,197.9,3760.1,1139
1064,2025-12-11,North,Widget,Hardware,19,210.0,3990.0,1029
1065,2025-08-29,East,Gizmo,Electronics,18,28.93,520.74,1113
1066,2024-06-29,South,Doohickey,Electronics,3,151.57,454.71,1175
1067,2025-09-02,East,Doohickey,Electronics,11,126.1,1387.1,1169
1068,2024-03-03,North,Gadget,Hardware,19,226.3,4299.7,1162
1069,2024-01-01,East,Gadget,Hardware,15,135.16,2027.4,1099
1070,2025-09-22,East,Gadget,Hardware,7,171.97,1203.79,1081
1071,2024-11-02,East,Gizmo,Electronics,14,180.86,2532.04,1088
1072,2024-04-01,East,Thingamajig,Accessories,17,104.03,1768.51,1032
1073,2024-10-28,North,Thingamajig,Accessories,2,5.21,10.42,1143
1074,2025-01-02,North,Gizmo,Electronics,1,62.63,62.63,1179
1075,2025-08-27,South,Gizmo,Electronics,13,104.48,1358.24,1111
1076,2025-07-12,North,Gadget,Hardware,16,39.07,625.12,1142
1077,2025-01-28,West,Gizmo,Electronics,14,42.8,599.2,1171
1078,2024-05-08,North,Widget,Hardware,1,40.28,40.28,1124
1079,2025-11-04,South,Gadget,Hardware,3,38.62,115.86,1106
1080,2025-04-11,West,Thingamajig,Accessories,14,157.7,2207.8,1116
1081,2025-06-05,South,Doohickey,Electronics,13,92.05,1196.65,1047
1082,2025-03-10,East,Thingamajig,Accessories,16,212.47,3399.52,1060
1083,2025-12-30,South,Doohickey,Electronics,18,146.21,2631.78,1008
1084,2024-02-08,East,Gizmo,Electronics,4,147.17,588.68,1176
1085,2024-03-22,North,Thingamajig,Accessories,9,118.91,1070.19,1020
1086,2025-06-19,West,Widget,Hardware,8,120.75,966.0,1189
1087,2025-11-10,West,Widget,Hardware,18,200.53,3609.54,1079
1088,2025-09-19,North,Gizmo,Electronics,18,195.74,3523.32,1120
1089,2025-04-09,South,Doohickey,Electronics,19,184.78,3510.82,1107
1090,2024-12-27,West,Gizmo,Electronics,10,46.04,460.4,1177
1091,2025-09-03,East,Thingamajig,Accessories,9,20.05,180.45,1121
1092,2025-08-15,North,Widget,Hardware,10,203.18,2031.8,1159
1093,2024-01-28,North,Widget,Hardware,5,128.87,644.35,1071
1094,2024-09-15,North,Gizmo,Electronics,9,215.18,1936.62,1003
1095,2024-04-24,East,Thingamajig,Accessories,5,166.49,832.45,1094
1096,2024-06-28,North,Gadget,Hardware,16,49.3,788.8,1135
1097,2024-02-03,South,Widget,Hardware,5,150.91,754.55,1039
1098,2025-05-22,East,Doohickey,Electronics,13,63.3,822.9,1112
1099,2025-10-14,North,Thingamajig,Accessories,12,18.31,219.72,1067
1100,2024-04-28,North,Doohickey,Electronics,13,121.68,1581.84,1121
1101,2025-06-29,North,Doohickey,Electronics,16,69.34,1109.44,1135
1102,2025-03-21,North,Doohickey,Electronics,13,171.23,2225.99,1135
1103,2025-11-30,West,Widget,Hardware,18,161.17,2901.06,1110
1104,2025-09-17,West,Gizmo,Electronics,11,71.23,783.53,1025
1105,2024-09-18,East,Doohickey,Electronics,15,194.42,2916.3,1191
1106,2024-09-04,East,Thingamajig,Accessories,7,132.39,926.73,1173
1107,2025-12-07,West,Gizmo,Electronics,18,7.59,136.62,1002
1108,2024-03-10,North,Widget,Hardware,17,30.46,517.82,1114
1109,2024-12-25,North,Gizmo,Electronics,9,52.3,470.7,1006
1110,2025-09-26,North,Thingamajig,Accessories,7,237.87,1665.09,1163
1111,2024-05-04,East,Widget,Hardware,3,214.83,644.49,1033
1112,2025-01-19,East,Thingamajig,Accessories,6,224.52,1347.12,1178
1113,2024-07-07,North,Doohickey,Electronics,3,161.5,484.5,1070
1114,2025-03-13,East,Gizmo,Electronics,9,44.68,402.12,1018
1115,2024-10-10,East,Doohickey,Electronics,13,86.5,1124.5,1015
1116,2024-09-21,West,Gizmo,Electronics,6,112.94,677.64,1125
1117,2024-07-24,East,Gadget,Hardware,16,31.57,505.12,1138
1118,2025-03-17,North,Widget,Hardware,15,180.27,2704.05,1026
1119,2024-02-05,North,Thingamajig,Accessories,9,195.42,1758.78,1004
1120,2025-05-24,North,Widget,Hardware,2,167.83,335.66,1068
1121,2024-06-04,East,Doohickey,Electronics,19,5.91,112.29,1181
1122,2025-05-17,South,Doohickey,Electronics,3,137.33,411.99,1000
1123,2025-01-28,West,Doohickey,Electronics,4,143.97,575.88,1091
1124,2024-12-07,East,Doohickey,Electronics,2,159.91,319.82,1165
1125,2024-04-02,South,Gizmo,Electronics,3,211.09,633.27,1194
1126,2024-10-23,East,Gadget,Hardware,18,14.64,263.52,1098
1127,2025-11-07,North,Doohickey,Electronics,4,159.5,638.0,1091
1128,2025-05-13,North,Doohickey,Electronics,7,39.29,275.03,1049
1129,2024-01-26,East,Thingamajig,Accessories,8,124.86,998.88,1016
1130,2025-07-07,East,Doohickey,Electronics,18,241.41,4345.38,1115
1131,2024-01-17,North,Widget,Hardware,11,198.01,2178.11,1010
1132,2025-02-19,North,Thingamajig,Accessories,15,235.32,3529.8,1137
1133,2024-06-01,East,Gadget,Hardware,3,14.04,42.12,1036
1134,2025-05-15,East,Doohickey,Electronics,20,16.22,324.4,1179
1135,2025-10-26,North,Gadget,Hardware,2,226.64,453.28,1024
1136,2025-04-12,East,Thingamajig,Accessories,3,205.36,616.08,1027
1137,2024-04-26,South,Thingamajig,Accessories,8,20.46,163.68,1051
1138,2025-03-12,South,Doohickey,Electronics,11,34.6,380.6,1175
1139,2025-08-12,South,Gizmo,Electronics,7,192.24,1345.68,1151
1140,2024-06-26,South,Widget,Hardware,9,39.6,356.4,1106
1141,2024-06-21,East,Thingamajig,Accessories,6,112.47,674.82,1148
1142,2024-02-11,North,Thingamajig,Accessories,13,195.53,2541.89,1004
1143,2025-05-13,North,Widget,Hardware,6,231.9,1391.4,1180
1144,2025-10-29,East,Gizmo,Electronics,14,174.91,2448.74,1197
1145,2025-05-02,East,Gadget,Hardware,5,161.76,808.8,1133
1146,2025-04-06,South,Gadget,Hardware,20,174.46,3489.2,1152
1147,2024-07-03,East,Thingamajig,Accessories,3,158.66,475.98,1077
1148,2024-12-22,South,Thingamajig,Accessories,8,52.02,416.16,1135
1149,2024-04-07,East,Thingamajig,Accessories,17,58.72,998.24,1197
1150,2025-10-03,East,Gizmo,Electronics,2,52.46,104.92,1038
1151,2025-12-02,West,Doohickey,Electronics,16,48.2,771.2,1171
1152,2024-02-14,North,Gizmo,Electronics,10,56.35,563.5,1064
1153,2024-12-08,East,Doohickey,Electronics,2,30.58,61.16,1013
1154,2025-07-04,North,Widget,Hardware,16,131.15,2098.4,1018
1155,2024-08-28,East,Thingamajig,Accessories,19,84.86,1612.34,1050
1156,2025-11-24,West,Gadget,Hardware,4,84.9,339.6,1025
1157,2024-08-30,East,Gadget,Hardware,13,223.38,2903.94,1018
1158,2025-04-27,East,Widget,Hardware,14,40.51,567.14,1156
1159,2025-04-10,North,Gizmo,Electronics,5,117.15,585.75,1049
1160,2025-10-09,South,Gizmo,Electronics,7,87.29,611.03,1008
1161,2025-12-09,East,Gizmo,Electronics,5,32.22,161.1,1119
1162,2025-04-14,South,Gizmo,Electronics,8,222.17,1777.36,1154
1163,2024-06-09,East,Thingamajig,Accessories,6,146.64,879.84,1141
1164,2024-08-23,North,Thingamajig,Accessories,16,216.24,3459.84,1055
1165,2025-08-28,South,Doohickey,Electronics,9,8.55,76.95,1109
1166,2024-09-09,North,Doohickey,Electronics,19,59.49,1130.31,1151
1167,2024-06-01,West,Widget,Hardware,14,245.15,3432.1,1010
1168,2025-04-26,East,Thingamajig,Accessories,2,109.3,218.6,1100
1169,2025-05-05,West,Widget,Hardware,15,126.34,1895.1,1021
1170,2025-07-25,East,Doohickey,Electronics,7,37.51,262.57,1075
1171,2024-09-01,East,Widget,Hardware,1,122.55,122.55,1078
1172,2024-06-14,East,Thingamajig,Accessories,19,10.98,208.62,1116
1173,2025-04-19,East,Doohickey,Electronics,6,198.52,1191.12,1094
1174,2025-10-03,South,Widget,Hardware,3,99.3,297.9,1176
1175,2024-12-06,South,Gizmo,Electronics,14,189.46,2652.44,1178
1176,2025-09-19,South,Gadget,Hardware,3,157.01,471.03,1085
1177,2024-02-26,South,Gizmo,Electronics,2,32.19,64.38,1093
1178,2025-04-21,East,Gizmo,Electronics,12,47.94,575.28,1143
1179,2025-12-22,North,Gadget,Hardware,5,245.41,1227.05,1061
1180,2025-07-06,North,Doohickey,Electronics,19,218.43,4150.17,1179
1181,2024-08-02,East,Gadget,Hardware,11,91.41,1005.51,1068
1182,2025-05-30,East,Gizmo,Electronics,2,20.53,41.06,1088
1183,2025-04-08,South,Thingamajig,Accessories,4,120.19,480.76,1136
